0          References for Cross Section of N2O       Total   
Cross section:                                                                  
Lambda = 0.61-625. A                                                            
   synthesized from atomic cross sections of N and O                            
   Barfield, W. D., Koontz, G. D., Huebner W. F. (1972)                         
   J. Quant. Spectr. Rad. Trans. 12, 1409                                       
Lambda = 1080.-1700. A                                                          
   Zelikoff, M., Watanabe, K., Inn, E. C. Y. (1953)                             
   J. Chem. Phys. 21, 1643                                                      
Lambda = 1730.-2400. A                                                          
   Selwyn, G., Podolske, J., Johnston, H. S. (1977)                             
   Geophys. Res. Lett. 4, 427                                                   
                                                                                
0          References for Cross Section of N2O       N2/O1S  
Branching ratio:                                                                
Lambda = 1200.-1400. A                                                          
   Okabe, H. (1978)                                                             
   Photochemistry of Small Molecules, John Wiley & Sons, New York, p. 2.        
                                                                                
0 Branching ratio for N2O      Total        2 branches
 Lambda  Total   N2/O1S   N2/O1D  
 2110.0 6.19E-21 4.33E-23 6.15E-21
 2120.0 5.18E-21 0.00E+00 5.18E-21
 2130.0 4.21E-21 0.00E+00 4.21E-21
 2140.0 3.42E-21 0.00E+00 3.42E-21
 2150.0 2.76E-21 0.00E+00 2.76E-21
 2160.0 2.23E-21 0.00E+00 2.23E-21
 2170.0 1.79E-21 0.00E+00 1.79E-21
 2180.0 1.42E-21 0.00E+00 1.42E-21
 2190.0 1.15E-21 0.00E+00 1.15E-21
 2200.0 9.22E-22 0.00E+00 9.22E-22
 2210.0 7.39E-22 0.00E+00 7.39E-22
 2220.0 5.88E-22 0.00E+00 5.88E-22
 2230.0 4.74E-22 0.00E+00 4.74E-22
 2240.0 3.75E-22 0.00E+00 3.75E-22
 2250.0 3.03E-22 0.00E+00 3.03E-22
 2260.0 2.39E-22 0.00E+00 2.39E-22
 2270.0 1.90E-22 0.00E+00 1.90E-22
 2280.0 1.51E-22 0.00E+00 1.51E-22
 2290.0 1.20E-22 0.00E+00 1.20E-22
 2300.0 9.55E-23 0.00E+00 9.55E-23
 2310.0 7.60E-23 0.00E+00 7.60E-23
 2320.0 6.05E-23 0.00E+00 6.05E-23
 2330.0 4.78E-23 0.00E+00 4.78E-23
 2340.0 3.60E-23 0.00E+00 3.60E-23
 2350.0 3.01E-23 0.00E+00 3.01E-23
 2360.0 2.40E-23 0.00E+00 2.40E-23
 2370.0 1.91E-23 0.00E+00 1.91E-23
 2380.0 1.52E-23 0.00E+00 1.52E-23
 2390.0 1.23E-23 0.00E+00 1.23E-23
 2400.0 1.01E-23 0.00E+00 1.01E-23
 3407.0 1.00E-32 0.00E+00 1.00E-32
