0          References for Cross Section of CH        Total   
Cross section:                                                                  
Lambda = 12.-617. A                                                             
   Walker, T. E. H., Kelly, H. P. (1972)                                        
   Chem. Phys. Lett. 16, 511                                                    
Lambda = 827.-1170. A                                                           
 1500.0 2.25E-17 0.00E+00 0.00E+00 2.25E-17 0.00E+00
 1502.0 1.00E-19 0.00E+00 0.00E+00 1.00E-19 0.00E+00
 1510.0 5.00E-18 0.00E+00 0.00E+00 5.00E-18 0.00E+00
 1525.0 1.00E-17 0.00E+00 0.00E+00 1.00E-17 0.00E+00
 1531.0 2.00E-17 0.00E+00 0.00E+00 2.00E-17 0.00E+00
 1540.0 1.00E-19 0.00E+00 0.00E+00 1.00E-19 0.00E+00
 1545.0 1.00E-17 0.00E+00 0.00E+00 1.00E-17 0.00E+00
 1550.0 2.00E-17 0.00E+00 0.00E+00 2.00E-17 0.00E+00
 1555.0 3.00E-17 0.00E+00 0.00E+00 3.00E-17 0.00E+00
 1560.0 1.00E-16 0.00E+00 0.00E+00 1.00E-16 0.00E+00
 1562.0 2.00E-16 0.00E+00 0.00E+00 2.00E-16 0.00E+00
 1563.0 5.00E-17 0.00E+00 0.00E+00 5.00E-17 0.00E+00
 1564.0 1.00E-17 0.00E+00 0.00E+00 1.00E-17 0.00E+00
 1568.0 1.00E-20 0.00E+00 0.00E+00 1.00E-20 0.00E+00
 1573.0 1.00E-19 0.00E+00 0.00E+00 1.00E-19 0.00E+00
 1574.0 3.00E-17 0.00E+00 0.00E+00 3.00E-17 0.00E+00
 1579.0 2.90E-17 0.00E+00 0.00E+00 2.90E-17 0.00E+00
 1587.0 2.00E-17 0.00E+00 0.00E+00 2.00E-17 0.00E+00
 1600.0 8.00E-18 0.00E+00 0.00E+00 8.00E-18 0.00E+00
 1601.0 1.00E-19 0.00E+00 0.00E+00 1.00E-19 0.00E+00
 1602.0 1.60E-17 0.00E+00 0.00E+00 1.60E-17 0.00E+00
 1603.0 1.00E-17 0.00E+00 0.00E+00 1.00E-17 0.00E+00
 1620.0 5.00E-18 0.00E+00 0.00E+00 5.00E-18 0.00E+00
 1660.0 1.50E-18 0.00E+00 0.00E+00 1.50E-18 0.00E+00
 1674.0 1.00E-18 0.00E+00 0.00E+00 1.00E-18 0.00E+00
 1675.0 5.00E-17 0.00E+00 0.00E+00 5.00E-17 0.00E+00
 1676.0 1.00E-19 0.00E+00 0.00E+00 1.00E-19 0.00E+00
 1698.0 1.00E-19 0.00E+00 0.00E+00 1.00E-19 0.00E+00
 1700.0 5.00E-19 0.00E+00 5.00E-19 0.00E+00 0.00E+00
 1720.0 1.00E-19 0.00E+00 1.00E-19 0.00E+00 0.00E+00
 1722.0 2.00E-20 0.00E+00 2.00E-20 0.00E+00 0.00E+00
 1771.0 1.40E-19 0.00E+00 1.40E-19 0.00E+00 0.00E+00
 1823.0 7.70E-19 0.00E+00 7.70E-19 0.00E+00 0.00E+00
 1851.0 1.57E-18 0.00E+00 1.57E-18 0.00E+00 0.00E+00
 1879.0 3.03E-18 0.00E+00 3.03E-18 0.00E+00 0.00E+00
 1907.0 5.12E-18 0.00E+00 5.12E-18 0.00E+00 0.00E+00
 1937.0 7.16E-18 0.00E+00 7.16E-18 0.00E+00 0.00E+00
 1968.0 8.44E-18 0.00E+00 8.44E-18 0.00E+00 0.00E+00
 1984.0 8.50E-18 0.00E+00 8.50E-18 0.00E+00 0.00E+00
 2000.0 7.56E-18 0.00E+00 7.56E-18 0.00E+00 0.00E+00
 2016.0 5.53E-18 0.00E+00 0.00E+00 0.00E+00 5.53E-18
 2033.0 3.68E-18 0.00E+00 0.00E+00 0.00E+00 3.68E-18
 2066.0 1.31E-18 0.00E+00 0.00E+00 0.00E+00 1.31E-18
 2101.0 5.40E-19 0.00E+00 0.00E+00 0.00E+00 5.40E-19
 2150.0 1.00E-20 0.00E+00 0.00E+00 0.00E+00 1.00E-20
 2628.0 1.00E-20 0.00E+00 0.00E+00 0.00E+00 1.00E-20
 3145.0 1.00E-20 0.00E+00 0.00E+00 0.00E+00 1.00E-20
 3146.0 1.00E-19 0.00E+00 0.00E+00 0.00E+00 1.00E-19
 3147.0 6.60E-16 0.00E+00 0.00E+00 0.00E+00 6.60E-16
 3148.0 1.00E-19 0.00E+00 0.00E+00 0.00E+00 1.00E-19
 3149.0 1.00E-20 0.00E+00 0.00E+00 0.00E+00 1.00E-20
 3243.0 1.00E-20 0.00E+00 0.00E+00 0.00E+00 1.00E-20
 3343.0 5.00E-20 0.00E+00 0.00E+00 0.00E+00 5.00E-20
 3388.0 1.50E-19 0.00E+00 0.00E+00 0.00E+00 1.50E-19
 3434.0 2.40E-19 0.00E+00 0.00E+00 0.00E+00 2.40E-19
 3457.0 3.10E-19 0.00E+00 0.00E+00 0.00E+00 3.10E-19
 3480.0 3.40E-19 0.00E+00 0.00E+00 0.00E+00 3.40E-19
 3506.0 3.10E-19 0.00E+00 0.00E+00 0.00E+00 3.10E-19
 3532.0 2.40E-19 0.00E+00 0.00E+00 0.00E+00 2.40E-19
 3583.0 1.50E-19 0.00E+00 0.00E+00 0.00E+00 1.50E-19
 3589.9 5.00E-20 0.00E+00 0.00E+00 0.00E+00 5.00E-20
