0          References for Cross Section of NO3       Total   
Cross section:                                                                  
Lambda = 0.6-630. A                                                             
   Synthesized from atomic cross sections                                       
   Barfield, W. D., Koontz, G. D., Huebner W. F. (1972)                         
   J. Quant. Spectr. Rad. Trans. 12, 1409                                       
Lambda = 915.-3980. A                                                           
   Assumed to be the same cross section as NO2                                  
Lambda = 4000.-7030. A                                                          
   Graham, R. A., Johnston, H. S. (1978)                                        
   J. Chem. Phys. 82, 254                                                       
                                                                                
0          References for Cross Section of NO3       NO2/O   
Branching ratio:                                                                
Lambda = 5820.-6320. A                                                          
   Magnotta, F., Johnston, H. S. (1980)                                         
   Geophys. Res. Lett. 7, 769                                                   
                                                                                
0 Branching ratio for NO3      Total        2 branches
 Lambda  Total   NO2/O    NO/O2   
 4060.0 3.00E-20 3.00E-20 0.00E+00
 4070.0 1.00E-20 1.00E-20 0.00E+00
 4080.0 3.00E-20 3.00E-20 0.00E+00
 4090.0 5.00E-20 5.00E-20 0.00E+00
 4100.0 6.00E-20 6.00E-20 0.00E+00
 4110.0 5.00E-20 5.00E-20 0.00E+00
 4120.0 3.00E-20 3.00E-20 0.00E+00
 4130.0 7.00E-20 7.00E-20 0.00E+00
 4140.0 7.00E-20 7.00E-20 0.00E+00
 4150.0 6.00E-20 6.00E-20 0.00E+00
 4160.0 3.00E-20 3.00E-20 0.00E+00
 4170.0 4.00E-20 4.00E-20 0.00E+00
 4180.0 6.00E-20 6.00E-20 0.00E+00
 4190.0 9.00E-20 9.00E-20 0.00E+00
 4200.0 9.00E-20 9.00E-20 0.00E+00
 4210.0 9.00E-20 9.00E-20 0.00E+00
 4220.0 8.00E-20 8.00E-20 0.00E+00
 4230.0 1.00E-19 1.00E-19 0.00E+00
 4240.0 1.20E-19 1.20E-19 0.00E+00
 4250.0 1.30E-19 1.30E-19 0.00E+00
 4260.0 9.00E-20 9.00E-20 0.00E+00
 4270.0 8.00E-20 8.00E-20 0.00E+00
 4280.0 1.20E-19 1.20E-19 0.00E+00
 4290.0 1.20E-19 1.20E-19 0.00E+00
 4300.0 1.20E-19 1.20E-19 0.00E+00
 4310.0 1.50E-19 1.50E-19 0.00E+00
 4320.0 1.40E-19 1.40E-19 0.00E+00
 4330.0 1.50E-19 1.50E-19 0.00E+00
 4340.0 1.70E-19 1.70E-19 0.00E+00
 4350.0 2.10E-19 2.10E-19 0.00E+00
 4360.0 2.10E-19 2.10E-19 0.00E+00
 4370.0 1.80E-19 1.80E-19 0.00E+00
 4380.0 1.80E-19 1.80E-19 0.00E+00
 4390.0 2.10E-19 2.10E-19 0.00E+00
 4400.0 1.90E-19 1.90E-19 0.00E+00
 4410.0 1.90E-19 1.90E-19 0.00E+00
 4420.0 2.00E-19 2.00E-19 0.00E+00
 4430.0 1.90E-19 1.90E-19 0.00E+00
 4440.0 2.10E-19 2.10E-19 0.00E+00
 4450.0 2.30E-19 2.30E-19 0.00E+00
 4460.0 2.30E-19 2.30E-19 0.00E+00
 4470.0 2.50E-19 2.50E-19 0.00E+00
 4480.0 2.80E-19 2.80E-19 0.00E+00
 4490.0 2.80E-19 2.80E-19 0.00E+00
 4500.0 2.70E-19 2.70E-19 0.00E+00
 4510.0 2.80E-19 2.80E-19 0.00E+00
 4520.0 3.10E-19 3.10E-19 0.00E+00
 4530.0 3.20E-19 3.20E-19 0.00E+00
 4540.0 3.40E-19 3.40E-19 0.00E+00
 4550.0 3.50E-19 3.50E-19 0.00E+00
 4560.0 3.20E-19 3.20E-19 0.00E+00
 4570.0 3.40E-19 3.40E-19 0.00E+00
 4580.0 3.70E-19 3.70E-19 0.00E+00
 4590.0 3.90E-19 3.90E-19 0.00E+00
 4600.0 3.90E-19 3.90E-19 0.00E+00
 4610.0 3.60E-19 3.60E-19 0.00E+00
 4620.0 3.50E-19 3.50E-19 0.00E+00
 4630.0 3.80E-19 3.80E-19 0.00E+00
 4640.0 4.10E-19 4.10E-19 0.00E+00
 4650.0 4.50E-19 4.50E-19 0.00E+00
 4660.0 4.50E-19 4.50E-19 0.00E+00
 4670.0 4.80E-19 4.80E-19 0.00E+00
 4680.0 5.00E-19 5.00E-19 0.00E+00
 4690.0 5.20E-19 5.20E-19 0.00E+00
 4700.0 4.90E-19 4.90E-19 0.00E+00
 4710.0 5.00E-19 5.00E-19 0.00E+00
 4720.0 5.40E-19 5.40E-19 0.00E+00
 4730.0 5.50E-19 5.50E-19 0.00E+00
 4740.0 5.60E-19 5.60E-19 0.00E+00
 4750.0 5.90E-19 5.90E-19 0.00E+00
 4760.0 6.40E-19 6.40E-19 0.00E+00
 4770.0 6.80E-19 6.80E-19 0.00E+00
 4780.0 6.60E-19 6.60E-19 0.00E+00
 4790.0 6.40E-19 6.40E-19 0.00E+00
 4800.0 6.40E-19 6.40E-19 0.00E+00
 4810.0 6.50E-19 6.50E-19 0.00E+00
 4820.0 6.30E-19 6.30E-19 0.00E+00
 4830.0 6.10E-19 6.10E-19 0.00E+00
 4840.0 6.20E-19 6.20E-19 0.00E+00
 4850.0 6.60E-19 6.60E-19 0.00E+00
 4860.0 7.40E-19 7.40E-19 0.00E+00
 4870.0 8.00E-19 8.00E-19 0.00E+00
 4880.0 8.00E-19 8.00E-19 0.00E+00
 4890.0 8.60E-19 8.60E-19 0.00E+00
 4900.0 9.30E-19 9.30E-19 0.00E+00
 4910.0 9.20E-19 9.20E-19 0.00E+00
 4920.0 8.90E-19 8.90E-19 0.00E+00
 4930.0 8.90E-19 8.90E-19 0.00E+00
 4940.0 8.80E-19 8.80E-19 0.00E+00
 4950.0 9.10E-19 9.10E-19 0.00E+00
 4960.0 1.04E-18 1.04E-18 0.00E+00
 4970.0 1.12E-18 1.12E-18 0.00E+00
 4980.0 1.08E-18 1.08E-18 0.00E+00
 4990.0 1.03E-18 1.03E-18 0.00E+00
 5000.0 9.80E-19 9.80E-19 0.00E+00
 5010.0 9.40E-19 9.40E-19 0.00E+00
 5020.0 9.10E-19 9.10E-19 0.00E+00
 5030.0 9.50E-19 9.50E-19 0.00E+00
 5040.0 1.05E-18 1.05E-18 0.00E+00
 5050.0 1.16E-18 1.16E-18 0.00E+00
 5060.0 1.19E-18 1.19E-18 0.00E+00
 5070.0 1.14E-18 1.14E-18 0.00E+00
 5080.0 1.06E-18 1.06E-18 0.00E+00
 5090.0 1.12E-18 1.12E-18 0.00E+00
 5100.0 1.30E-18 1.30E-18 0.00E+00
 5110.0 1.51E-18 1.51E-18 0.00E+00
 5120.0 1.61E-18 1.61E-18 0.00E+00
 5130.0 1.51E-18 1.51E-18 0.00E+00
 5140.0 1.41E-18 1.41E-18 0.00E+00
 5150.0 1.40E-18 1.40E-18 0.00E+00
 5160.0 1.40E-18 1.40E-18 0.00E+00
 5170.0 1.30E-18 1.30E-18 0.00E+00
 5180.0 1.21E-18 1.21E-18 0.00E+00
 5190.0 1.28E-18 1.28E-18 0.00E+00
 5200.0 1.44E-18 1.44E-18 0.00E+00
 5210.0 1.58E-18 1.58E-18 0.00E+00
 5220.0 1.72E-18 1.72E-18 0.00E+00
 5230.0 1.66E-18 1.66E-18 0.00E+00
 5240.0 1.50E-18 1.50E-18 0.00E+00
 5250.0 1.38E-18 1.38E-18 0.00E+00
 5260.0 1.37E-18 1.37E-18 0.00E+00
 5270.0 1.51E-18 1.51E-18 0.00E+00
